Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,MeasureCount
23.45833333,<music21.chord.Chord C#3 C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.458333333
23.5,<music21.chord.Chord F4 C#3 C#4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.5
23.625,<music21.chord.Chord C#3 C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.625
23.66666667,<music21.chord.Chord B4 G3 G4>,"[0, 4]","[7, 11]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.666666667
23.79166667,<music21.chord.Chord G3 G4>,[0],[7],Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.791666667
23.875,<music21.chord.Chord B3 G3 G4>,"[0, 4]","[7, 11]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,2.875
24,<music21.chord.Chord F4>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,8,3
24.125,<music21.chord.Chord B4>,[0],[11],Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.125
24.33333333,<music21.chord.Chord F5 C#3 C#4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.333333333
24.45833333,<music21.chord.Chord C#3 C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.458333333
24.5,<music21.chord.Chord B5 C#3 C#4>,"[0, 2]","[11, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.5
24.625,<music21.chord.Chord C#3 C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.625
24.66666667,<music21.chord.Chord F6 G2 G3>,"[0, 2]","[5, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.666666667
24.79166667,<music21.chord.Chord G2 G3>,[0],[7],Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.791666667
24.875,<music21.chord.Chord B6 G2 G3>,"[0, 4]","[7, 11]",Seven Preludes Op17No5 F minor.mid,Scriabin,8,3.875
25,<music21.chord.Chord C7 C3 G3 C4>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1
25.125,<music21.chord.Chord E6 C3 G3 C4>,"[0, 4, 7]","[0, 4, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.125
25.25,<music21.chord.Chord C3 G3 C4>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.25
25.33333333,<music21.chord.Chord C6 G2 G3>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.333333333
25.45833333,<music21.chord.Chord G2 G3>,[0],[7],Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.458333333
25.5,<music21.chord.Chord C6 G2 G3>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.5
25.625,<music21.chord.Chord G2 G3>,[0],[7],Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.625
25.66666667,<music21.chord.Chord G6 C2 C3>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.666666667
25.79166667,<music21.chord.Chord C2 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.791666667
25.875,<music21.chord.Chord G5 C2 C3>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,1.875
26,<music21.chord.Chord C6 G1 G2>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,2
26.125,<music21.chord.Chord E5 G1 G2>,"[0, 3]","[4, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.125
26.25,<music21.chord.Chord G1 G2>,[0],[7],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.25
26.33333333,<music21.chord.Chord C5 C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.333333333
26.45833333,<music21.chord.Chord C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.458333333
26.5,<music21.chord.Chord C5 C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.5
26.625,<music21.chord.Chord C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.625
26.66666667,<music21.chord.Chord G5 C3 C4>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.666666667
26.79166667,<music21.chord.Chord C3 C4>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.791666667
26.875,<music21.chord.Chord G4 C3 C4>,"[0, 5]","[7, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,2.875
27,<music21.chord.Chord C5 C3 C4>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,3
27.125,<music21.chord.Chord E4 C3 C4>,"[0, 4]","[0, 4]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.125
27.25,<music21.chord.Chord C3 C4>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.25
27.33333333,<music21.chord.Chord C4 B2 B3>,"[0, 1]","[11, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.333333333
27.45833333,<music21.chord.Chord B2 B3>,[0],[11],Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.458333333
27.5,<music21.chord.Chord C4 B2 B3>,"[0, 1]","[11, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.5
27.625,<music21.chord.Chord B2 B3>,[0],[11],Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.625
27.66666667,<music21.chord.Chord G4 B-2 B-3>,"[0, 3]","[7, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.666666667
27.79166667,<music21.chord.Chord B-2 B-3>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.791666667
27.875,<music21.chord.Chord G3 B-2 B-3>,"[0, 3]","[7, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,9,3.875
28,<music21.chord.Chord C7 C#3 G#2 G#3>,"[0, 4, 5]","[8, 0, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1
28.125,<music21.chord.Chord F6 C#3 G#2 G#3>,"[0, 4, 7]","[1, 5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.125
28.25,<music21.chord.Chord C#3 G#2 G#3>,"[0, 5]","[8, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.25
28.33333333,<music21.chord.Chord C6 G2 G3 C#3>,"[0, 5, 6]","[7, 0, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.333333333
28.45833333,<music21.chord.Chord C#3 G2 G3>,"[0, 6]","[1, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.458333333
28.5,<music21.chord.Chord C#6 C#3 G2 G3>,"[0, 6]","[1, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.5
28.625,<music21.chord.Chord C#3 G2 G3>,"[0, 6]","[1, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.625
28.66666667,<music21.chord.Chord G#6 F2 F3>,"[0, 3]","[5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.666666667
28.79166667,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.791666667
28.875,<music21.chord.Chord G#5 F2 F3>,"[0, 3]","[5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,1.875
29,<music21.chord.Chord C6 G#2 G#1>,"[0, 4]","[8, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,2
29.125,<music21.chord.Chord F5 G#2 G#1>,"[0, 3]","[5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.125
29.25,<music21.chord.Chord G#2 G#1>,[0],[8],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.25
29.33333333,<music21.chord.Chord C5 C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.333333333
29.45833333,<music21.chord.Chord C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.458333333
29.5,<music21.chord.Chord C#5 C1 C2>,"[0, 1]","[0, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.5
29.625,<music21.chord.Chord C1 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.625
29.66666667,<music21.chord.Chord G#5>,[0],[8],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.666666667
29.875,<music21.chord.Chord G#4>,[0],[8],Seven Preludes Op17No5 F minor.mid,Scriabin,10,2.875
30,<music21.chord.Chord C5>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3
30.125,<music21.chord.Chord F4>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3.125
30.33333333,<music21.chord.Chord C4>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3.333333333
30.5,<music21.chord.Chord C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3.5
30.66666667,<music21.chord.Chord G#4>,[0],[8],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3.666666667
30.875,<music21.chord.Chord G#3>,[0],[8],Seven Preludes Op17No5 F minor.mid,Scriabin,10,3.875
31,<music21.chord.Chord F7 F3 C4 F4>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1
31.125,<music21.chord.Chord A6 F3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.125
31.25,<music21.chord.Chord F3 C4 F4>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.25
31.33333333,<music21.chord.Chord F6 C4 C3>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.333333333
31.45833333,<music21.chord.Chord C4 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.458333333
31.5,<music21.chord.Chord F6 C4 C3>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.5
31.625,<music21.chord.Chord C4 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.625
31.66666667,<music21.chord.Chord C7 F3 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.666666667
31.79166667,<music21.chord.Chord F3 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.791666667
31.875,<music21.chord.Chord C6 F3 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,1.875
32,<music21.chord.Chord F6 C3 C2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2
32.125,<music21.chord.Chord A5 C3 C2>,"[0, 3]","[9, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.125
32.25,<music21.chord.Chord C3 C2>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.25
32.33333333,<music21.chord.Chord F5 C2 C1>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.333333333
32.45833333,<music21.chord.Chord C2 C1>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.458333333
32.5,<music21.chord.Chord F5 C2 C1>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.5
32.625,<music21.chord.Chord C2 C1>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.625
32.66666667,<music21.chord.Chord C6 F4 F3>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.666666667
32.79166667,<music21.chord.Chord F4 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.791666667
32.875,<music21.chord.Chord C5 F4 F3>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,2.875
33,<music21.chord.Chord F5 F4 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,11,3
33.125,<music21.chord.Chord A4 F4 F3>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.125
33.25,<music21.chord.Chord F4 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.25
33.33333333,<music21.chord.Chord F4 E4 E3>,"[0, 1]","[4, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.333333333
33.45833333,<music21.chord.Chord E4 E3>,[0],[4],Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.458333333
33.5,<music21.chord.Chord F4 E4 E3>,"[0, 1]","[4, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.5
33.625,<music21.chord.Chord E4 E3>,[0],[4],Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.625
33.66666667,<music21.chord.Chord C5 E-4 E-3>,"[0, 3]","[0, 3]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.666666667
33.79166667,<music21.chord.Chord E-4 E-3>,[0],[3],Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.791666667
33.875,<music21.chord.Chord C4 E-4 E-3>,"[0, 3]","[0, 3]",Seven Preludes Op17No5 F minor.mid,Scriabin,11,3.875
34,<music21.chord.Chord F7 C#3 C#4 F#3>,"[0, 4, 5]","[1, 5, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1
34.125,<music21.chord.Chord B-6 C#3 C#4 F#3>,"[0, 4, 7]","[6, 10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.125
34.25,<music21.chord.Chord C#3 C#4 F#3>,"[0, 5]","[1, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.25
34.33333333,<music21.chord.Chord F6 C3 C4 F#3>,"[0, 5, 6]","[0, 5, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.333333333
34.45833333,<music21.chord.Chord F#3 C3 C4>,"[0, 6]","[0, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.458333333
34.5,<music21.chord.Chord F#6 F#3 C3 C4>,"[0, 6]","[0, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.5
34.625,<music21.chord.Chord F#3 C3 C4>,"[0, 6]","[0, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.625
34.66666667,<music21.chord.Chord C#7 B-3 B-2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.666666667
34.79166667,<music21.chord.Chord B-3 B-2>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.791666667
34.875,<music21.chord.Chord C#6 B-3 B-2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,1.875
35,<music21.chord.Chord F6 C#3 C#2>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,2
35.125,<music21.chord.Chord B-5 C#3 C#2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.125
35.25,<music21.chord.Chord C#3 C#2>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.25
35.33333333,<music21.chord.Chord F5 C2 C1>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.333333333
35.45833333,<music21.chord.Chord C2 C1>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.458333333
35.5,<music21.chord.Chord F#5 C2 C1>,"[0, 6]","[0, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.5
35.625,<music21.chord.Chord C2 C1>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.625
35.66666667,<music21.chord.Chord C#6>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.666666667
35.875,<music21.chord.Chord C#5>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,12,2.875
36,<music21.chord.Chord F5>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3
36.125,<music21.chord.Chord B-4>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3.125
36.33333333,<music21.chord.Chord F4>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3.333333333
36.5,<music21.chord.Chord F#4>,[0],[6],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3.5
36.66666667,<music21.chord.Chord C#5>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3.666666667
36.875,<music21.chord.Chord C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,12,3.875
37,<music21.chord.Chord F5 F3 C4 F4>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,1
37.125,<music21.chord.Chord A4 F3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.125
37.25,<music21.chord.Chord F3 C4 F4>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.25
37.33333333,<music21.chord.Chord F4 F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.333333333
37.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.458333333
37.5,<music21.chord.Chord F4 F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.5
37.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.625
37.66666667,<music21.chord.Chord C5 C2 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.666666667
37.79166667,<music21.chord.Chord C2 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.791666667
37.875,<music21.chord.Chord C4 C2 C3>,[0],[0],Seven Preludes Op17No5 F minor.mid,Scriabin,13,1.875
38,<music21.chord.Chord F5 F3 C#4 F4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2
38.125,<music21.chord.Chord B-4 F3 C#4 F4>,"[0, 3, 7]","[10, 1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.125
38.25,<music21.chord.Chord F3 C#4 F4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.25
38.33333333,<music21.chord.Chord F4 F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.333333333
38.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.458333333
38.5,<music21.chord.Chord F#4 F2 F3>,"[0, 1]","[5, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.5
38.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.625
38.66666667,<music21.chord.Chord C#5 B-1 B-2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.666666667
38.79166667,<music21.chord.Chord B-1 B-2>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.791666667
38.875,<music21.chord.Chord C#4 B-1 B-2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,2.875
39,<music21.chord.Chord F5 F3 C#4 F4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,3
39.125,<music21.chord.Chord C#5 F3 C#4 F4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.125
39.25,<music21.chord.Chord F3 C#4 F4>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.25
39.33333333,<music21.chord.Chord F4 F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.333333333
39.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.458333333
39.5,<music21.chord.Chord G4 F2 F3>,"[0, 2]","[5, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.5
39.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.625
39.66666667,<music21.chord.Chord C#5 B-1 B-2>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,13,3.666666667
